undergradStatus,entryStatus,gender,raceEthnicity,year,count,hour,email
 >50K,Bachelors,Male,<40,0,1,Full-time,david.t@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,nathan.s@gmail.com
 >50K,Bachelors,Female,<50,0,1,Full-time,london.x@gmail.com
 >50K,Masters,Male,<40,0,1,Full-time,jackson.e@msn.com
 <=50K,Prof-school,Male,<30,0,1,Full-time,owen.m@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,liam.z@aol.com
 >50K,Prof-school,Male,<50,0,1,Full-time,william.w@yahoo.com
 <=50K,Masters,Male,<50,0,1,Full-time,lucas.r@msn.com
 <=50K,Some-college,Female,<30,0,1,Part-time,elena.s@gmail.com
 <=50K,Assoc-voc,Female,<30,0,1,Full-time,chloe.s@aol.com
 <=50K,Masters,Male,<50,0,1,Full-time,william.i@yahoo.com
 >50K,Assoc-acdm,Male,<40,0,1,Full-time,dylan.y@msn.com
 >50K,Bachelors,Female,<50,0,1,Full-time,brooklyn.i@hotmail.com
 <=50K,10th,Female,<50,0,1,Full-time,natalie.z@hotmail.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,isabella.i@hotmail.com
 <=50K,HS-grad,Female,>=60,0,1,Part-time,riley.h@aol.com
 <=50K,Some-college,Male,<30,0,1,Part-time,henry.s@yahoo.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,jack.t@gmail.com
 >50K,HS-grad,Male,>=60,0,1,Full-time,caden.r@hotmail.com
 <=50K,HS-grad,Female,<20,0,1,Part-time,anna.r@aol.com
 <=50K,9th,Male,<60,0,1,Full-time,logan.h@msn.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,max.m@gmail.com
 <=50K,1st-4th,Male,<50,0,1,Full-time,william.w@aol.com
 <=50K,Some-college,Male,<50,0,1,Full-time,joshua.i@hotmail.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,john.w@aol.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,logan.d@yahoo.com
 >50K,Some-college,Male,<50,0,1,Full-time,matthew.y@yahoo.com
 >50K,Prof-school,Male,<40,0,1,Full-time,tyler.l@yahoo.com
 <=50K,Masters,Male,>=60,0,1,Part-time,jayden.a@aol.com
 >50K,HS-grad,Male,<60,0,1,Full-time,liam.m@gmail.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,riley.d@gmail.com
 >50K,Assoc-voc,Male,<50,0,1,Full-time,ryan.e@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,logan.w@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,sebastian.e@gmail.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,noah.e@msn.com
 >50K,Masters,Female,<50,0,1,Full-time,liliana.k@msn.com
 >50K,HS-grad,Male,<50,0,1,Full-time,lucas.d@aol.com
 <=50K,Some-college,Female,<60,0,1,Full-time,audrey.r@aol.com
 <=50K,Some-college,Male,<60,0,1,Full-time,jayce.w@hotmail.com
 <=50K,HS-grad,Male,<20,0,1,Part-time,david.k@msn.com
 >50K,Bachelors,Female,<50,0,1,Full-time,lily.y@aol.com
 >50K,Doctorate,Male,<50,0,1,Full-time,mason.n@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,elijah.a@hotmail.com
 >50K,Some-college,Male,<60,0,1,Full-time,sebastian.b@yahoo.com
 <=50K,Some-college,Male,<30,0,1,Full-time,elijah.a@msn.com
 <=50K,Masters,Male,<40,0,1,Full-time,adam.x@msn.com
 <=50K,Some-college,Male,<40,0,1,Full-time,max.a@yahoo.com
 <=50K,Assoc-acdm,Male,<30,0,1,Full-time,jack.b@aol.com
 >50K,Bachelors,Male,>=60,0,1,Full-time,owen.h@msn.com
 <=50K,Some-college,Female,<40,0,1,Full-time,emily.d@gmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,sebastian.d@hotmail.com
 <=50K,11th,Male,<20,0,1,Part-time,cameron.n@aol.com
 <=50K,HS-grad,Male,>=60,0,1,Part-time,daniel.y@aol.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,james.c@msn.com
 <=50K,7th-8th,Female,<40,0,1,Full-time,bella.w@msn.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,logan.s@msn.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,elena.t@gmail.com
 <=50K,11th,Male,<20,0,1,Part-time,james.i@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,connor.y@yahoo.com
 >50K,Some-college,Male,<50,0,1,Full-time,john.s@yahoo.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,mason.s@hotmail.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,kennedy.s@msn.com
 <=50K,Some-college,Male,<50,0,1,Full-time,anthony.k@gmail.com
 <=50K,HS-grad,Female,>=60,0,1,Part-time,sophia.s@hotmail.com
 <=50K,Assoc-acdm,Female,<30,0,1,Part-time,charlotte.s@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,alexander.r@aol.com
 <=50K,Bachelors,Female,<30,0,1,Part-time,ava.h@gmail.com
 <=50K,5th-6th,Male,<50,0,1,Full-time,anthony.s@msn.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,stella.d@aol.com
 <=50K,Some-college,Male,<50,0,1,Full-time,landon.m@hotmail.com
 <=50K,9th,Male,<50,0,1,Full-time,noah.e@aol.com
 >50K,Bachelors,Male,<30,0,1,Full-time,julian.d@gmail.com
 <=50K,Bachelors,Male,>=60,0,1,Full-time,william.y@yahoo.com
 <=50K,7th-8th,Male,<30,0,1,Full-time,eli.x@gmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,luke.k@gmail.com
 <=50K,Assoc-voc,Male,<30,0,1,Full-time,zachary.z@hotmail.com
 >50K,HS-grad,Male,<40,0,1,Full-time,alexander.d@yahoo.com
 <=50K,11th,Female,<20,0,1,Part-time,lucy.b@aol.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,alexander.i@hotmail.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,sebastian.l@msn.com
 <=50K,Masters,Female,>=60,0,1,Part-time,aaliyah.y@msn.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,colton.r@hotmail.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,annabelle.z@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,daniel.l@aol.com
 <=50K,HS-grad,Female,<60,0,1,Full-time,bella.w@msn.com
 <=50K,Some-college,Female,<50,0,1,Full-time,olivia.b@aol.com
 <=50K,Bachelors,Male,<40,0,1,Full-time,max.t@msn.com
 <=50K,Some-college,Male,<30,0,1,Full-time,aiden.n@aol.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,madelyn.k@aol.com
 <=50K,Some-college,Male,<30,0,1,Full-time,caleb.r@gmail.com
 <=50K,Some-college,Male,<50,0,1,Full-time,hunter.h@gmail.com
 <=50K,10th,Male,<20,0,1,Part-time,owen.s@gmail.com
 >50K,Bachelors,Male,<30,0,1,Full-time,jackson.z@yahoo.com
 >50K,Masters,Male,<60,0,1,Full-time,oliver.x@yahoo.com
 <=50K,9th,Female,<40,0,1,Full-time,sophie.r@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,joshua.s@gmail.com
 <=50K,Some-college,Male,<20,0,1,Part-time,adam.m@yahoo.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,samuel.z@aol.com
 <=50K,11th,Female,<20,0,1,Part-time,sophia.b@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,joseph.n@gmail.com
 >50K,Doctorate,Male,<40,0,1,Full-time,dylan.r@gmail.com
 <=50K,5th-6th,Male,>=60,0,1,Part-time,logan.k@hotmail.com
 >50K,HS-grad,Male,<60,0,1,Full-time,alexander.c@hotmail.com
 <=50K,Assoc-acdm,Female,<40,0,1,Full-time,maya.z@aol.com
 <=50K,Some-college,Male,<30,0,1,Part-time,ryan.t@gmail.com
 <=50K,Some-college,Male,<30,0,1,Full-time,carter.e@hotmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,logan.m@gmail.com
 <=50K,Assoc-acdm,Male,<50,0,1,Full-time,alexander.t@gmail.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,max.l@gmail.com
 <=50K,Assoc-voc,Female,<60,0,1,Full-time,kylie.x@aol.com
 <=50K,Some-college,Male,<60,0,1,Full-time,oliver.t@hotmail.com
 >50K,Assoc-acdm,Male,<50,0,1,Full-time,brayden.c@msn.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,thomas.d@aol.com
 <=50K,Some-college,Male,<60,0,1,Full-time,jack.d@gmail.com
 <=50K,Some-college,Male,<40,0,1,Full-time,william.r@gmail.com
 >50K,Bachelors,Female,<40,0,1,Part-time,bella.r@hotmail.com
 >50K,Masters,Male,<50,0,1,Full-time,andrew.t@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,joshua.c@msn.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,oliver.a@yahoo.com
 <=50K,Assoc-voc,Female,<40,0,1,Full-time,liliana.k@gmail.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,madelyn.h@msn.com
 <=50K,Preschool,Male,<40,0,1,Part-time,jayden.z@yahoo.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,sarah.h@hotmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,noah.b@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,mason.l@gmail.com
 <=50K,Some-college,Female,<40,0,1,Full-time,adalyn.r@msn.com
 >50K,Assoc-voc,Male,<60,0,1,Full-time,gavin.i@gmail.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,grace.w@hotmail.com
 <=50K,Some-college,Male,<20,0,1,Part-time,jayce.b@msn.com
 <=50K,5th-6th,Male,<30,0,1,Full-time,aiden.k@yahoo.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,nicholas.h@msn.com
 >50K,Assoc-voc,Female,<50,0,1,Full-time,liliana.c@yahoo.com
 >50K,HS-grad,Male,<40,0,1,Full-time,tyler.r@gmail.com
 <=50K,Some-college,Female,<30,0,1,Full-time,london.d@gmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,gabriel.b@msn.com
 <=50K,Some-college,Male,<40,0,1,Full-time,levi.h@gmail.com
 >50K,Bachelors,Female,<40,0,1,Full-time,emma.m@hotmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,wyatt.k@hotmail.com
 <=50K,Masters,Male,>=60,0,1,Full-time,grayson.a@yahoo.com
 <=50K,Doctorate,Male,<40,0,1,Full-time,oliver.h@gmail.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,anna.r@gmail.com
 <=50K,Assoc-acdm,Female,<60,0,1,Full-time,lila.e@gmail.com
 <=50K,Some-college,Male,<50,0,1,Full-time,jacob.h@yahoo.com
 >50K,HS-grad,Male,<40,0,1,Full-time,thomas.a@hotmail.com
 >50K,Assoc-voc,Male,<50,0,1,Full-time,joshua.b@gmail.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,gabriella.n@gmail.com
 <=50K,HS-grad,Female,<60,0,1,Full-time,aaliyah.h@yahoo.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,ryan.y@hotmail.com
 <=50K,Masters,Male,<50,0,1,Full-time,connor.a@hotmail.com
 >50K,Some-college,Male,<40,0,1,Full-time,jacob.y@hotmail.com
 <=50K,Bachelors,Male,<40,0,1,Full-time,aiden.x@yahoo.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,james.z@hotmail.com
 <=50K,Some-college,Male,<20,0,1,Part-time,matthew.w@aol.com
 <=50K,5th-6th,Male,>=60,0,1,Full-time,benjamin.w@yahoo.com
 <=50K,11th,Male,<40,0,1,Full-time,gavin.k@msn.com
 <=50K,Some-college,Female,<30,0,1,Part-time,allison.d@gmail.com
 <=50K,Preschool,Male,<20,0,1,Full-time,samuel.t@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,john.x@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,joshua.s@msn.com
 <=50K,Assoc-voc,Male,<30,0,1,Full-time,jackson.n@aol.com
 <=50K,Some-college,Male,<30,0,1,Full-time,gabriel.c@yahoo.com
 <=50K,Some-college,Female,<30,0,1,Part-time,leah.k@msn.com
 <=50K,Assoc-acdm,Male,<50,0,1,Full-time,colton.y@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,benjamin.d@aol.com
 <=50K,Masters,Male,<30,0,1,Full-time,brayden.z@aol.com
 <=50K,Bachelors,Female,<40,0,1,Full-time,leah.h@yahoo.com
 <=50K,Some-college,Male,<30,0,1,Full-time,mason.b@aol.com
 <=50K,HS-grad,Female,>=60,0,1,Part-time,hannah.l@gmail.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,peyton.x@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,zachary.r@yahoo.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,skyler.l@gmail.com
 >50K,Bachelors,Male,<40,0,1,Full-time,william.x@gmail.com
 <=50K,Bachelors,Female,<60,0,1,Full-time,olivia.w@gmail.com
 <=50K,HS-grad,Male,>=60,0,1,Part-time,levi.n@gmail.com
 <=50K,Assoc-voc,Female,<40,0,1,Full-time,savannah.h@hotmail.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,adeline.m@msn.com
 >50K,Some-college,Male,<40,0,1,Full-time,ethan.l@gmail.com
 <=50K,Some-college,Female,<40,0,1,Full-time,addison.l@hotmail.com
 <=50K,Some-college,Female,<30,0,1,Full-time,madison.n@yahoo.com
 <=50K,5th-6th,Male,<30,0,1,Full-time,nicholas.k@aol.com
 <=50K,9th,Female,<30,0,1,Full-time,ava.w@msn.com
 <=50K,11th,Male,>=60,0,1,Full-time,lucas.e@yahoo.com
 >50K,Assoc-voc,Male,<60,0,1,Full-time,alexander.m@msn.com
 >50K,Masters,Male,>=60,0,1,Full-time,gavin.i@hotmail.com
 >50K,Bachelors,Male,<60,0,1,Full-time,matthew.b@hotmail.com
 <=50K,Masters,Male,<50,0,1,Full-time,nathan.l@aol.com
 <=50K,Some-college,Female,<40,0,1,Full-time,jasmine.i@msn.com
 >50K,HS-grad,Male,<40,0,1,Full-time,max.h@gmail.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,christian.z@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,connor.z@gmail.com
 >50K,Some-college,Female,<50,0,1,Full-time,makayla.s@msn.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,charlie.k@aol.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,caroline.y@gmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,mason.k@hotmail.com
 <=50K,Some-college,Female,<40,0,1,Full-time,hailey.x@hotmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,ethan.h@hotmail.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,skyler.w@gmail.com
 <=50K,Some-college,Male,<30,0,1,Full-time,andrew.r@gmail.com
 >50K,HS-grad,Male,<40,0,1,Full-time,william.b@yahoo.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,joshua.b@msn.com
 >50K,Bachelors,Female,<50,0,1,Full-time,lily.s@gmail.com
 <=50K,HS-grad,Female,<60,0,1,Full-time,scarlett.a@aol.com
 <=50K,Masters,Female,<30,0,1,Full-time,harper.m@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,jayden.t@gmail.com
 <=50K,Masters,Male,<30,0,1,Full-time,benjamin.r@yahoo.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,jasmine.y@aol.com
 <=50K,7th-8th,Male,>=60,0,1,Full-time,matthew.c@gmail.com
 >50K,Some-college,Female,<40,0,1,Full-time,leah.e@msn.com
 <=50K,Some-college,Male,<30,0,1,Full-time,tyler.t@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,benjamin.x@yahoo.com
 <=50K,7th-8th,Male,<40,0,1,Full-time,aiden.m@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,jayce.x@gmail.com
 >50K,Assoc-acdm,Male,<40,0,1,Full-time,caden.y@msn.com
 >50K,HS-grad,Male,<40,0,1,Full-time,jack.r@gmail.com
 >50K,HS-grad,Male,<30,0,1,Full-time,charlie.s@hotmail.com
 <=50K,Doctorate,Male,<40,0,1,Full-time,landon.x@msn.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,joseph.b@gmail.com
 <=50K,Bachelors,Female,<50,0,1,Full-time,alaina.n@yahoo.com
 <=50K,Some-college,Female,<30,0,1,Part-time,samantha.n@yahoo.com
 <=50K,Masters,Male,<40,0,1,Full-time,gavin.s@gmail.com
 <=50K,11th,Male,<20,0,1,Part-time,aiden.b@msn.com
 <=50K,10th,Female,<30,0,1,Full-time,peyton.d@aol.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,benjamin.s@gmail.com
 >50K,HS-grad,Male,<40,0,1,Full-time,benjamin.w@msn.com
 <=50K,HS-grad,Female,>=60,0,1,Part-time,hannah.n@aol.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,jack.x@gmail.com
 <=50K,Assoc-voc,Male,<30,0,1,Full-time,noah.i@msn.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,madelyn.n@gmail.com
 >50K,HS-grad,Female,<60,0,1,Full-time,annabelle.b@gmail.com
 <=50K,Prof-school,Male,<40,0,1,Full-time,landon.t@yahoo.com
 >50K,Prof-school,Male,<50,0,1,Full-time,aiden.l@yahoo.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,layla.b@yahoo.com
 <=50K,HS-grad,Male,<20,0,1,Full-time,julian.r@gmail.com
 >50K,Prof-school,Male,<50,0,1,Full-time,zachary.k@gmail.com
 <=50K,11th,Female,<20,0,1,Part-time,zoe.i@yahoo.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,william.h@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,david.h@yahoo.com
 >50K,HS-grad,Male,<50,0,1,Full-time,evan.l@gmail.com
 >50K,HS-grad,Male,<60,0,1,Full-time,dylan.s@yahoo.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,mackenzie.w@gmail.com
 <=50K,Masters,Female,<30,0,1,Full-time,isabella.y@yahoo.com
 >50K,HS-grad,Male,>=60,0,1,Full-time,sebastian.d@yahoo.com
 <=50K,HS-grad,Male,>=60,0,1,Full-time,aiden.r@aol.com
 <=50K,Some-college,Male,<30,0,1,Full-time,colton.c@yahoo.com
 <=50K,Some-college,Male,<50,0,1,Full-time,dominic.k@aol.com
 <=50K,Bachelors,Female,<40,0,1,Full-time,evelyn.e@gmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,lucas.a@msn.com
 <=50K,HS-grad,Female,<30,0,1,Part-time,emma.m@msn.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,juliana.d@yahoo.com
 >50K,HS-grad,Male,<50,0,1,Full-time,matthew.w@yahoo.com
 <=50K,Assoc-voc,Male,<40,0,1,Full-time,henry.r@msn.com
 <=50K,Some-college,Female,<20,0,1,Part-time,maria.x@gmail.com
 <=50K,11th,Male,<20,0,1,Part-time,levi.d@yahoo.com
 <=50K,Some-college,Male,<40,0,1,Full-time,colton.k@gmail.com
 >50K,HS-grad,Male,<50,0,1,Full-time,colton.z@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,owen.l@msn.com
 >50K,Masters,Male,<50,0,1,Full-time,joseph.c@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,elijah.d@yahoo.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,riley.a@msn.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,elena.z@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,andrew.a@msn.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,logan.i@gmail.com
 >50K,Masters,Male,<60,0,1,Full-time,david.x@msn.com
 <=50K,Some-college,Male,<30,0,1,Full-time,colton.l@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,levi.w@hotmail.com
 >50K,Assoc-acdm,Male,<50,0,1,Full-time,connor.k@gmail.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,daniel.m@gmail.com
 <=50K,Some-college,Male,<30,0,1,Full-time,andrew.e@yahoo.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,liliana.z@msn.com
 >50K,Some-college,Male,<50,0,1,Full-time,wyatt.s@yahoo.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,caroline.l@yahoo.com
 <=50K,11th,Male,<20,0,1,Part-time,james.d@hotmail.com
 >50K,Some-college,Male,<40,0,1,Full-time,colton.l@aol.com
 <=50K,Some-college,Female,<60,0,1,Full-time,kennedy.n@gmail.com
 <=50K,Masters,Male,<60,0,1,Full-time,benjamin.n@yahoo.com
 >50K,Masters,Male,<60,0,1,Full-time,jayce.e@yahoo.com
 <=50K,Assoc-voc,Female,<30,0,1,Full-time,madison.t@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,jackson.z@hotmail.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,liam.n@msn.com
 <=50K,Masters,Male,<40,0,1,Full-time,luke.n@msn.com
 <=50K,Bachelors,Female,<50,0,1,Full-time,adalyn.c@msn.com
 >50K,Bachelors,Male,<40,0,1,Full-time,william.s@gmail.com
 <=50K,Some-college,Male,<50,0,1,Full-time,connor.b@yahoo.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,adam.e@yahoo.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,connor.z@yahoo.com
 >50K,Bachelors,Male,>=60,0,1,Full-time,owen.t@gmail.com
 >50K,HS-grad,Male,<30,0,1,Full-time,joseph.a@yahoo.com
 <=50K,11th,Female,<20,0,1,Part-time,emma.c@gmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,gabriel.d@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,dominic.z@aol.com
 <=50K,10th,Male,>=60,0,1,Full-time,alexander.t@msn.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,lucy.d@msn.com
 <=50K,Assoc-voc,Male,<50,0,1,Full-time,lucas.k@aol.com
 <=50K,Some-college,Female,<30,0,1,Part-time,zoe.z@yahoo.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,jack.k@aol.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,allison.n@aol.com
 <=50K,Assoc-acdm,Female,>=60,0,1,Part-time,aria.i@aol.com
 <=50K,Masters,Female,<50,0,1,Full-time,vivian.m@yahoo.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,dylan.m@gmail.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,mila.l@msn.com
 <=50K,Some-college,Male,>=60,0,1,Full-time,logan.s@aol.com
 >50K,Masters,Male,>=60,0,1,Full-time,matthew.t@aol.com
 <=50K,HS-grad,Female,<20,0,1,Part-time,annabelle.l@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,dylan.b@gmail.com
 <=50K,Some-college,Male,<40,0,1,Full-time,carter.r@yahoo.com
 <=50K,HS-grad,Female,>=60,0,1,Part-time,caroline.k@msn.com
 <=50K,9th,Male,<30,0,1,Full-time,luke.c@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,michael.c@gmail.com
 <=50K,Some-college,Male,>=60,0,1,Full-time,jayce.k@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,joseph.t@aol.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,landon.w@hotmail.com
 <=50K,10th,Male,<40,0,1,Full-time,landon.k@hotmail.com
 <=50K,12th,Male,>=60,0,1,Full-time,elijah.s@msn.com
 <=50K,HS-grad,Female,<60,0,1,Full-time,kylie.n@yahoo.com
 >50K,Some-college,Male,>=60,0,1,Full-time,aiden.s@gmail.com
 <=50K,7th-8th,Male,<50,0,1,Full-time,ryan.d@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,levi.c@msn.com
 >50K,HS-grad,Male,<40,0,1,Full-time,michael.a@msn.com
 <=50K,Some-college,Female,<30,0,1,Part-time,allison.t@msn.com
 >50K,HS-grad,Male,<40,0,1,Full-time,ethan.b@msn.com
 >50K,Some-college,Male,<50,0,1,Full-time,elijah.e@aol.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,caroline.b@hotmail.com
 >50K,HS-grad,Male,<50,0,1,Full-time,alexander.r@gmail.com
 >50K,Bachelors,Male,<40,0,1,Full-time,dominic.c@hotmail.com
 <=50K,HS-grad,Male,>=60,0,1,Full-time,thomas.x@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,wyatt.e@aol.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,adam.n@gmail.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,liliana.d@hotmail.com
 <=50K,Some-college,Male,<40,0,1,Full-time,jackson.d@aol.com
 >50K,Some-college,Male,<40,0,1,Full-time,nicholas.y@aol.com
 >50K,Bachelors,Male,<50,0,1,Full-time,eli.s@hotmail.com
 <=50K,Doctorate,Male,<50,0,1,Full-time,christian.d@gmail.com
 <=50K,7th-8th,Male,<40,0,1,Full-time,gavin.w@gmail.com
 <=50K,5th-6th,Male,<30,0,1,Full-time,christian.a@msn.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,lucas.e@hotmail.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,audrey.y@aol.com
 <=50K,Bachelors,Female,<60,0,1,Full-time,jordyn.h@gmail.com
 >50K,HS-grad,Male,<50,0,1,Full-time,hunter.x@hotmail.com
 <=50K,Some-college,Female,<40,0,1,Full-time,aria.x@yahoo.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,william.n@aol.com
 <=50K,Some-college,Male,<30,0,1,Full-time,andrew.s@gmail.com
 >50K,Masters,Female,<40,0,1,Full-time,amelia.y@aol.com
 >50K,Assoc-acdm,Male,<50,0,1,Full-time,dylan.t@gmail.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,mason.h@yahoo.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,colton.c@gmail.com
 <=50K,11th,Male,<40,0,1,Full-time,nathan.i@gmail.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,jayden.s@yahoo.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,nora.c@gmail.com
 >50K,HS-grad,Male,<50,0,1,Full-time,evan.z@aol.com
 <=50K,5th-6th,Male,<50,0,1,Full-time,joseph.s@aol.com
 >50K,Bachelors,Male,<50,0,1,Full-time,william.w@yahoo.com
 <=50K,HS-grad,Female,<30,0,1,Part-time,avery.x@yahoo.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,james.e@yahoo.com
 <=50K,9th,Male,<60,0,1,Full-time,ethan.c@yahoo.com
 <=50K,Assoc-acdm,Female,<40,0,1,Full-time,lillian.r@msn.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,kaylee.n@msn.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,benjamin.x@yahoo.com
 >50K,Prof-school,Male,<60,0,1,Full-time,nathan.c@hotmail.com
 >50K,Some-college,Male,<50,0,1,Full-time,landon.y@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,cameron.k@hotmail.com
 <=50K,9th,Female,<50,0,1,Full-time,gianna.h@msn.com
 <=50K,Some-college,Female,<30,0,1,Part-time,allison.l@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,dylan.a@msn.com
 <=50K,HS-grad,Female,>=60,0,1,Full-time,brooklyn.x@gmail.com
 >50K,HS-grad,Male,<60,0,1,Full-time,brayden.t@aol.com
 <=50K,Some-college,Male,<40,0,1,Full-time,nathan.n@aol.com
